val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_METEOR,val_ROUGE_L,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_METEOR,test_ROUGE_L,time,seed,best_model_from,开始时间,结束时间,总时间
0.0008506393189797,2.0,3.587970961057223,0.0017342005342401,0.0012188628883116,0.0010124957738391,0.0361203810186153,0.1630064677697797,0.0033335801798288,0.0024668276229146,0.0020796300256346,0.0017352665412306,0.0440077862379522,0.1868454437030911,Wed Apr 30 10:03:07 2025,9223.0,val,,,
0.0008506393189797,2.0,3.587970961057223,0.0017342005342401,0.0012188628883116,0.0010124957738391,0.0361203810186153,0.1630064677697797,0.0033335801798288,0.0024668276229146,0.0020796300256346,0.0017352665412306,0.0440077862379522,0.1868454437030911,Wed Apr 30 10:03:07 2025,9223.0,test,,,
,,,,,,,,,,,,,,,,,2025-04-30 09:59:42,2025-04-30 10:03:07,0小时3分钟25秒
0.1260074352626271,10.0,2.2184257892461923,0.3589763521403935,0.2346584397817019,0.1684472014434797,0.1533216236749116,0.3601984931049278,0.4079168093601844,0.2717209788888144,0.1998607652886186,0.1524631173899474,0.1710838198080184,0.3804697027568418,Wed Apr 30 10:27:33 2025,9223.0,val,,,
0.1260074352626271,10.0,2.2184257892461923,0.3589763521403935,0.2346584397817019,0.1684472014434797,0.1533216236749116,0.3601984931049278,0.4079168093601844,0.2717209788888144,0.1998607652886186,0.1524631173899474,0.1710838198080184,0.3804697027568418,Wed Apr 30 10:27:33 2025,9223.0,test,,,
0.1260074352626271,10.0,2.2184257892461923,0.35897635214039353,0.23465843978170198,0.16844720144347977,0.15332162367491167,0.3601984931049278,0.40791680936018443,0.27172097888881447,0.1998607652886186,0.15246311738994747,0.1710838198080184,0.38046970275684183,Wed Apr 30 10:59:43 2025,9223.0,val,,,
0.1260074352626271,10.0,2.2184257892461923,0.35897635214039353,0.23465843978170198,0.16844720144347977,0.15332162367491167,0.3601984931049278,0.40791680936018443,0.27172097888881447,0.1998607652886186,0.15246311738994747,0.1710838198080184,0.38046970275684183,Wed Apr 30 10:59:43 2025,9223.0,test,,,
,,,,,,,,,,,,,,,,,2025-04-30 10:37:15,2025-04-30 10:59:43,0小时22分钟28秒
